Subject,Subject_Age,ParticipantDyad,TrialName,Subject_Sex,Population,Actual_Total_Trial_Number,Avatar_Sex,Fam_ID,Unfam_ID,MediaName,IngroupSum,OutgroupSum,Years_Apart,Years_Together,Trial.Sum,Raw_Differences,DLS,Species,DummyPop,Avatar_Age,AvatarDyad,Rel_Dom_Mean,Positive_Ints_Mean,Negative_Ints_Mean,Z_Transformed_TrialNum
Frek,24.73100616,Frek_Pearl,Frek_Pearl_Bam,M,Edinburgh,18,F,Pearl,Bambari,Pearl_Bam,0,0.293,2.32,9.54,0.293,-0.293,-1,Chimpanzee,0,OldAdult,Pearl_Bambari,1.666666667,2,4,0.129207024
Frek,24.73100616,Frek_Pearl,Frek_Mis_Pearl,M,Edinburgh,12,F,Pearl,Misaki,Mis_Pearl,1.026,0.134,2.32,9.54,1.16,0.892,0.768965517,Chimpanzee,0,OldAdult,Pearl_Misaki,1.666666667,2,4,-0.461150071
Frek,24.73100616,Frek_Lyndsey,Frek_Bam_Lin,M,Edinburgh,14,F,Lyndsey,Bambari,Bam_Lin,0,0.967,5.91,2.65,0.967,-0.967,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,2.5,3.5,3.5,-0.264364372
Frek,24.73100616,Frek_Emma,Frek_Emma_Fred,M,Edinburgh,13,F,Emma,Frederike,Emma_Fred,0,0.991,3.15,5.4,0.991,-0.991,-1,Chimpanzee,0,OldAdult,Emma_Frederike,3,3.333333333,3.333333333,-0.362757222
Frek,24.73100616,Frek_Kindia,Frek_Unyo_Kin,M,Edinburgh,10,M,Kindia,Unyoro,Unyo_Kin,1.982,0.218,0.73,7.83,2.2,1.764,0.801818182,Chimpanzee,0,YoungAdult,Kindia_Unyoro,4,3,3.333333333,-0.657935769
Frek,24.73100616,Frek_Ricky,Frek_Kofi_Rick,M,Edinburgh,23,M,Ricky,Kofi,Kofi_Rick,0.293,0.076,6.99,1.57,0.369,0.217,0.588075881,Chimpanzee,0,OldAdult,Ricky_Kofi,3,3,4,0.621171271
Frek,24.73100616,Frek_Kindia,Frek_Kin_Kofi,M,Edinburgh,29,M,Kindia,Kofi,Kin_Kofi,0.143,0,0.73,7.83,0.143,0.143,1,Chimpanzee,0,YoungAdult,Kindia_Kofi,4,3,3.333333333,1.211528366
Frek,24.73100616,Frek_Lyndsey,Frek_Lin_Fred,M,Edinburgh,3,F,Lyndsey,Frederike,Lin_Fred,1.083,0.284,5.91,2.65,1.367,0.799,0.584491587,Chimpanzee,0,OldAdult,Lyndsey_Frederike,2.5,3.5,3.5,-1.346685714
Frek,24.73100616,Frek_Ricky,Frek_Rick_Loi,M,Edinburgh,30,M,Ricky,Loi,Rick_Loi,0.868,0.552,6.99,1.57,1.42,0.316,0.222535211,Chimpanzee,0,OldAdult,Ricky_Loi,3,3,4,1.309921215
Frek,24.73100616,Frek_Ricky,Frek_Rick_Unyo,M,Edinburgh,36,M,Ricky,Unyoro,Rick_Unyo,0.176,0.109,6.99,1.57,0.285,0.067,0.235087719,Chimpanzee,0,OldAdult,Ricky_Unyoro,3,3,4,1.90027831
Frek,24.73100616,Frek_Ricky,Frek_Rick_Kofi,M,Edinburgh,6,M,Ricky,Kofi,Rick_Kofi,0.343,0.85,6.99,1.57,1.193,-0.507,-0.424979044,Chimpanzee,0,OldAdult,Ricky_Kofi,3,3,4,-1.051507166
Frek,24.73100616,Frek_Emma,Frek_Fred_Emma,M,Edinburgh,27,F,Emma,Frederike,Fred_Emma,0.293,0,3.15,5.4,0.293,0.293,1,Chimpanzee,0,OldAdult,Emma_Frederike,3,3.333333333,3.333333333,1.014742667
Frek,24.73100616,Frek_Ricky,Frek_Loi_Rick,M,Edinburgh,26,M,Ricky,Loi,Loi_Rick,0.5,0,6.99,1.57,0.5,0.5,1,Chimpanzee,0,OldAdult,Ricky_Loi,3,3,4,0.916349818
Frek,24.73100616,Frek_Kindia,Frek_Kofi_Kin,M,Edinburgh,15,M,Kindia,Kofi,Kofi_Kin,0.551,0.518,0.73,7.83,1.069,0.033,0.030869972,Chimpanzee,0,YoungAdult,Kindia_Kofi,4,3,3.333333333,-0.165971523
Frek,24.73100616,Frek_Lyndsey,Frek_Lin_Mis,M,Edinburgh,9,F,Lyndsey,Misaki,Lin_Mis,0.334,0,5.91,2.65,0.334,0.334,1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,2.5,3.5,3.5,-0.756328618
Habari,12.64065708,Habari_Lomela,Habari_Kal_Lom,M,Planckendael,16,F,Lomela,Kalina,Kal_Lom,0.159,0.934,10.4,1,1.093,-0.775,-0.70905764,Bonobo,0,YoungAdult,Lomela_Kalina,4,3,3,-0.067578674
Habari,12.64065708,Habari_Hermein,Habari_Her_Kal,M,Planckendael,1,F,Hermein,Kalina,Her_Kal,1.158,1.042,9.98,4.09,2.2,0.116,0.052727273,Bonobo,0,OldAdult,Hermein_Kalina,5,3,4,-1.543471412
Habari,12.64065708,Habari_Hermein,Habari_Kal_Her,M,Planckendael,5,F,Hermein,Kalina,Kal_Her,0,0.268,9.98,4.09,0.268,-0.268,-1,Bonobo,0,OldAdult,Hermein_Kalina,5,3,4,-1.149900015
Habari,12.64065708,Habari_Lomela,Habari_Lom_Kal,M,Planckendael,8,F,Lomela,Kalina,Lom_Kal,0.426,0.235,10.4,1,0.661,0.191,0.288956127,Bonobo,0,YoungAdult,Lomela_Kalina,4,3,3,-0.854721468
Habari,12.64065708,Habari_Lomela,Habari_Lom_Opa,M,Planckendael,6,F,Lomela,Opala,Lom_Opa,0.276,0.601,10.4,1,0.877,-0.325,-0.370581528,Bonobo,0,YoungAdult,Lomela_Opala,4,3,3,-1.051507166
Habari,12.64065708,Habari_Lomela,Habari_Opa_Lom,M,Planckendael,3,F,Lomela,Opala,Opa_Lom,1.557,0.259,10.4,1,1.816,1.298,0.714757709,Bonobo,0,YoungAdult,Lomela_Opala,4,3,3,-1.346685714
Habari,12.64065708,Habari_Hermein,Habari_Her_Opa,M,Planckendael,15,F,Hermein,Opala,Her_Opa,0,0.384,9.98,4.09,0.384,-0.384,-1,Bonobo,0,OldAdult,Hermein_Opala,5,3,4,-0.165971523
Habari,12.64065708,Habari_Jasiri,Habari_Jas_Luk,M,Planckendael,12,F,Jasiri,Lukuru,Jas_Luk,1.217,0.226,9.15,2.25,1.443,0.991,0.686763687,Bonobo,0,Adolescent,Jasiri_Lukuru,3.5,3,3,-0.461150071
Habari,12.64065708,Habari_Hermein,Habari_Opa_Her,M,Planckendael,10,F,Hermein,Opala,Opa_Her,0,0.726,9.98,4.09,0.726,-0.726,-1,Bonobo,0,OldAdult,Hermein_Opala,5,3,4,-0.657935769
Habari,12.64065708,Habari_Lingoye,Habari_Ling_Wak,M,Planckendael,11,F,Lingoye,Waka,Ling_Wak,0.201,0.168,3.39,7.42,0.369,0.033,0.089430894,Bonobo,0,Adolescent,Lingoye_Waka,3,3,3,-0.55954292
Habari,12.64065708,Habari_Jasiri,Habari_Jas_Wak,M,Planckendael,4,F,Jasiri,Waka,Jas_Wak,0,1.666,9.15,2.25,1.666,-1.666,-1,Bonobo,0,Adolescent,Jasiri_Waka,3.5,3,3,-1.248292865
Habari,12.64065708,Habari_Lingoye,Habari_Ling_Luk,M,Planckendael,13,F,Lingoye,Lukuru,Ling_Luk,0.561,0,3.39,7.42,0.561,0.561,1,Bonobo,0,Adolescent,Lingoye_Lukuru,3,3,3,-0.362757222
Habari,12.64065708,Habari_Jasiri,Habari_Wak_Jas,M,Planckendael,7,F,Jasiri,Waka,Wak_Jas,0,0.118,9.15,2.25,0.118,-0.118,-1,Bonobo,0,Adolescent,Jasiri_Waka,3.5,3,3,-0.953114317
Habari,12.64065708,Habari_Lingoye,Habari_Wak_Ling,M,Planckendael,14,F,Lingoye,Waka,Wak_Ling,1.143,0,3.39,7.42,1.143,1.143,1,Bonobo,0,Adolescent,Lingoye_Waka,3,3,3,-0.264364372
Habari,12.64065708,Habari_Lingoye,Habari_Luk_Ling,M,Planckendael,2,F,Lingoye,Lukuru,Luk_Ling,1.151,0.919,3.39,7.42,2.07,0.232,0.112077295,Bonobo,0,Adolescent,Lingoye_Lukuru,3,3,3,-1.445078563
Habari,12.64065708,Habari_Jasiri,Habari_Luk_Jas,M,Planckendael,9,F,Jasiri,Lukuru,Luk_Jas,1.258,0.501,9.15,2.25,1.759,0.757,0.430358158,Bonobo,0,Adolescent,Jasiri_Lukuru,3.5,3,3,-0.756328618
Hatsuka,29.73853525,Hatsuka_Loi,Hatsuka_Loi_Rick,F,Kumamoto Chimpanzees,9,M,Loi,Ricky,Loi_Rick,2.29,0.568,4.49,1.69,2.858,1.722,0.602519244,Chimpanzee,1,YoungAdult,Ricky_Loi,NA,NA,NA,-0.756328618
Hatsuka,29.73853525,Hatsuka_Tsubaki,Hatsuka_Tsu_Lyn,F,Kumamoto Chimpanzees,12,F,Tsubaki,Lyndsey,Tsu_Lyn,0.198,0.598,4.49,1.69,0.796,-0.4,-0.502512563,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,NA,NA,NA,-0.461150071
Hatsuka,29.73853525,Hatsuka_Loi,Hatsuka_Clau_Loi,F,Kumamoto Chimpanzees,1,M,Loi,Claus,Clau_Loi,1.855,0.483,4.49,1.69,2.338,1.372,0.586826347,Chimpanzee,1,YoungAdult,Claus_Loi,NA,NA,NA,-1.543471412
Hatsuka,29.73853525,Hatsuka_Tsubaki,Hatsuka_Lyn_Tsu,F,Kumamoto Chimpanzees,30,F,Tsubaki,Lyndsey,Lyn_Tsu,0.481,0.504,4.49,1.69,0.985,-0.023,-0.023350254,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,NA,NA,NA,1.309921215
Hatsuka,29.73853525,Hatsuka_Loi,Hatsuka_Loi_Clau,F,Kumamoto Chimpanzees,19,M,Loi,Claus,Loi_Clau,0.348,0.728,4.49,1.69,1.076,-0.38,-0.353159851,Chimpanzee,1,YoungAdult,Claus_Loi,NA,NA,NA,0.227599874
Hatsuka,29.73853525,Hatsuka_Tsubaki,Hatsuka_Emma_Tsu,F,Kumamoto Chimpanzees,5,F,Tsubaki,Emma,Emma_Tsu,1.49,0.44,4.49,1.69,1.93,1.05,0.544041451,Chimpanzee,1,YoungAdult,Tsubaki_Emma,NA,NA,NA,-1.149900015
Hatsuka,29.73853525,Hatsuka_Tsubaki,Hatsuka_Pearl_Tsu,F,Kumamoto Chimpanzees,16,F,Tsubaki,Pearl,Pearl_Tsu,1.254,0.261,4.49,1.69,1.515,0.993,0.655445545,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,NA,NA,NA,-0.067578674
Hatsuka,29.73853525,Hatsuka_Tsubaki,Hatsuka_Tsu_Emma,F,Kumamoto Chimpanzees,23,F,Tsubaki,Emma,Tsu_Emma,1.504,1.181,4.49,1.69,2.685,0.323,0.120297952,Chimpanzee,1,YoungAdult,Tsubaki_Emma,NA,NA,NA,0.621171271
Hatsuka,29.73853525,Hatsuka_Loi,Hatsuka_Rick_Loi,F,Kumamoto Chimpanzees,27,M,Loi,Ricky,Rick_Loi,1.342,1.275,4.49,1.69,2.617,0.067,0.025601834,Chimpanzee,1,YoungAdult,Ricky_Loi,NA,NA,NA,1.014742667
Hatsuka,29.73853525,Hatsuka_Tsubaki,Hatsuka_Tsu_Pearl,F,Kumamoto Chimpanzees,34,F,Tsubaki,Pearl,Tsu_Pearl,2.397,0.224,4.49,1.69,2.621,2.173,0.829072873,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,NA,NA,NA,1.703492612
Hatsuka,29.73853525,Hatsuka_Loi,Hatsuka_Bram_Loi,F,Kumamoto Chimpanzees,32,M,Loi,Bram,Bram_Loi,0.801,0.178,4.49,1.69,0.979,0.623,0.636363636,Chimpanzee,1,YoungAdult,Bram_Loi,NA,NA,NA,1.506706913
Hatsuka,29.73853525,Hatsuka_Loi,Hatsuka_Loi_Bram,F,Kumamoto Chimpanzees,14,M,Loi,Bram,Loi_Bram,0.948,0.817,4.49,1.69,1.765,0.131,0.074220963,Chimpanzee,1,YoungAdult,Bram_Loi,NA,NA,NA,-0.264364372
Iroha,15.04996578,Iroha_Loi,Iroha_Loi_Rick,F,Kumamoto Chimpanzees,12,M,Loi,Ricky,Loi_Rick,0.967,0.585,4.49,1.69,1.552,0.382,0.246134021,Chimpanzee,1,YoungAdult,Ricky_Loi,5,NA,NA,-0.461150071
Iroha,15.04996578,Iroha_Loi,Iroha_Loi_Clau,F,Kumamoto Chimpanzees,22,M,Loi,Claus,Loi_Clau,0.918,1.864,4.49,1.69,2.782,-0.946,-0.340043134,Chimpanzee,1,YoungAdult,Claus_Loi,5,NA,NA,0.522778421
Iroha,15.04996578,Iroha_Tsubaki,Iroha_Tsu_Emma,F,Kumamoto Chimpanzees,20,F,Tsubaki,Emma,Tsu_Emma,1.265,0.852,4.49,1.69,2.117,0.413,0.195087388,Chimpanzee,1,YoungAdult,Tsubaki_Emma,5,NA,NA,0.325992723
Iroha,15.04996578,Iroha_Loi,Iroha_Clau_Loi,F,Kumamoto Chimpanzees,4,M,Loi,Claus,Clau_Loi,1.144,1.257,4.49,1.69,2.401,-0.113,-0.047063723,Chimpanzee,1,YoungAdult,Claus_Loi,5,NA,NA,-1.248292865
Iroha,15.04996578,Iroha_Loi,Iroha_Rick_Loi,F,Kumamoto Chimpanzees,30,M,Loi,Ricky,Rick_Loi,0.151,0.434,4.49,1.69,0.585,-0.283,-0.483760684,Chimpanzee,1,YoungAdult,Ricky_Loi,5,NA,NA,1.309921215
Iroha,15.04996578,Iroha_Tsubaki,Iroha_Pearl_Tsu,F,Kumamoto Chimpanzees,13,F,Tsubaki,Pearl,Pearl_Tsu,0.754,0.371,4.49,1.69,1.125,0.383,0.340444444,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,5,NA,NA,-0.362757222
Iroha,15.04996578,Iroha_Tsubaki,Iroha_Emma_Tsu,F,Kumamoto Chimpanzees,2,F,Tsubaki,Emma,Emma_Tsu,1.323,0.56,4.49,1.69,1.883,0.763,0.405204461,Chimpanzee,1,YoungAdult,Tsubaki_Emma,5,NA,NA,-1.445078563
Iroha,15.04996578,Iroha_Tsubaki,Iroha_Tsu_Pearl,F,Kumamoto Chimpanzees,31,F,Tsubaki,Pearl,Tsu_Pearl,0.658,0.494,4.49,1.69,1.152,0.164,0.142361111,Chimpanzee,1,YoungAdult,Tsubaki_Pearl,5,NA,NA,1.408314064
Iroha,15.04996578,Iroha_Loi,Iroha_Loi_Bram,F,Kumamoto Chimpanzees,17,M,Loi,Bram,Loi_Bram,0.427,0.201,4.49,1.69,0.628,0.226,0.359872611,Chimpanzee,1,YoungAdult,Bram_Loi,5,NA,NA,0.030814175
Iroha,15.04996578,Iroha_Loi,Iroha_Bram_Loi,F,Kumamoto Chimpanzees,35,M,Loi,Bram,Bram_Loi,0.688,0.288,4.49,1.69,0.976,0.4,0.409836066,Chimpanzee,1,YoungAdult,Bram_Loi,5,NA,NA,1.801885461
Iroha,15.04996578,Iroha_Tsubaki,Iroha_Tsu_Lyn,F,Kumamoto Chimpanzees,9,F,Tsubaki,Lyndsey,Tsu_Lyn,2.353,0.197,4.49,1.69,2.55,2.156,0.845490196,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,5,NA,NA,-0.756328618
Iroha,15.04996578,Iroha_Tsubaki,Iroha_Lyn_Tsu,F,Kumamoto Chimpanzees,27,F,Tsubaki,Lyndsey,Lyn_Tsu,0.424,0.208,4.49,1.69,0.632,0.216,0.341772152,Chimpanzee,1,YoungAdult,Tsubaki_Lyndsey,5,NA,NA,1.014742667
Kikongo,4.640657084,Kikongo_Jill,Kikongo_Jill_Kal,M,Planckendael,1,F,Jill,Kalina,Jill_Kal,0.318,0.585,3.57,2.5,0.903,-0.267,-0.295681063,Bonobo,0,YoungAdult,Jill_Kalina,NA,NA,NA,-1.543471412
Kikongo,4.640657084,Kikongo_Zuani,Kikongo_Kal_Zua,M,Planckendael,17,F,Zuani,Kalina,Kal_Zua,0.101,0.126,3.57,2.5,0.227,-0.025,-0.110132159,Bonobo,0,Adolescent,Zuani_Kalina,NA,NA,NA,0.030814175
Kikongo,4.640657084,Kikongo_Zuani,Kikongo_Zua_Kal,M,Planckendael,8,F,Zuani,Kalina,Zua_Kal,0.226,0.659,3.57,2.5,0.885,-0.433,-0.489265537,Bonobo,0,Adolescent,Zuani_Kalina,NA,NA,NA,-0.854721468
Kikongo,4.640657084,Kikongo_Zuani,Kikongo_Opa_Zua,M,Planckendael,5,F,Zuani,Opala,Opa_Zua,0.417,0.109,3.57,2.5,0.526,0.308,0.585551331,Bonobo,0,Adolescent,Zuani_Opala,NA,NA,NA,-1.149900015
Kikongo,4.640657084,Kikongo_Jill,Kikongo_Opa_Jill,M,Planckendael,15,F,Jill,Opala,Opa_Jill,0.51,0.6,3.57,2.5,1.11,-0.09,-0.081081081,Bonobo,0,YoungAdult,Jill_Opala,NA,NA,NA,-0.165971523
Kikongo,4.640657084,Kikongo_Zuani,Kikongo_Sal_Zua,M,Planckendael,3,F,Zuani,Salonga,Sal_Zua,2.018,0,3.57,2.5,2.018,2.018,1,Bonobo,0,Adolescent,Zuani_Salonga,NA,NA,NA,-1.346685714
Kikongo,4.640657084,Kikongo_Zuani,Kikongo_Zua_Sal,M,Planckendael,11,F,Zuani,Salonga,Zua_Sal,0.417,1.291,3.57,2.5,1.708,-0.874,-0.511709602,Bonobo,0,Adolescent,Zuani_Salonga,NA,NA,NA,-0.55954292
Kikongo,4.640657084,Kikongo_Kumbuka,Kikongo_Kum_Sal,M,Planckendael,16,F,Kumbuka,Salonga,Kum_Sal,0.158,0,3.57,2.5,0.158,0.158,1,Bonobo,0,YoungAdult,Kumbuka_Salonga,NA,NA,NA,-0.067578674
Kikongo,4.640657084,Kikongo_Jill,Kikongo_Jill_Sal,M,Planckendael,4,F,Jill,Salonga,Jill_Sal,0.101,0,3.57,2.5,0.101,0.101,1,Bonobo,0,YoungAdult,Jill_Salonga,NA,NA,NA,-1.248292865
Kikongo,4.640657084,Kikongo_Kumbuka,Kikongo_Sal_Kum,M,Planckendael,7,F,Kumbuka,Salonga,Sal_Kum,1.159,0,3.57,2.5,1.159,1.159,1,Bonobo,0,YoungAdult,Kumbuka_Salonga,NA,NA,NA,-0.953114317
Kikongo,4.640657084,Kikongo_Zuani,Kikongo_Zua_Opa,M,Planckendael,14,F,Zuani,Opala,Zua_Opa,0.084,0.342,3.57,2.5,0.426,-0.258,-0.605633803,Bonobo,0,Adolescent,Zuani_Opala,NA,NA,NA,-0.264364372
Kikongo,4.640657084,Kikongo_Jill,Kikongo_Jill_Opa,M,Planckendael,6,F,Jill,Opala,Jill_Opa,0.084,1,3.57,2.5,1.084,-0.916,-0.84501845,Bonobo,0,YoungAdult,Jill_Opala,NA,NA,NA,-1.051507166
Kikongo,4.640657084,Kikongo_Kumbuka,Kikongo_Kum_Kal,M,Planckendael,13,F,Kumbuka,Kalina,Kum_Kal,0,1.226,3.57,2.5,1.226,-1.226,-1,Bonobo,0,YoungAdult,Kumbuka_Kalina,NA,NA,NA,-0.362757222
Kikongo,4.640657084,Kikongo_Jill,Kikongo_Sal_Jill,M,Planckendael,12,F,Jill,Salonga,Sal_Jill,0.076,0.176,3.57,2.5,0.252,-0.1,-0.396825397,Bonobo,0,YoungAdult,Jill_Salonga,NA,NA,NA,-0.461150071
Kikongo,4.640657084,Kikongo_Jill,Kikongo_Kal_Jill,M,Planckendael,9,F,Jill,Kalina,Kal_Jill,1.41,0,3.57,2.5,1.41,1.41,1,Bonobo,0,YoungAdult,Jill_Kalina,NA,NA,NA,-0.756328618
Kikongo,4.640657084,Kikongo_Kumbuka,Kikongo_Kal_Kum,M,Planckendael,18,F,Kumbuka,Kalina,Kal_Kum,0.118,1.042,3.57,2.5,1.16,-0.924,-0.796551724,Bonobo,0,YoungAdult,Kumbuka_Kalina,NA,NA,NA,0.129207024
Kikongo,4.640657084,Kikongo_Kumbuka,Kikongo_Kum_Opa,M,Planckendael,2,F,Kumbuka,Opala,Kum_Opa,0.126,1.184,3.57,2.5,1.31,-1.058,-0.807633588,Bonobo,0,YoungAdult,Kumbuka_Opala,NA,NA,NA,-1.445078563
Kikongo,4.640657084,Kikongo_Kumbuka,Kikongo_Opa_Kum,M,Planckendael,10,F,Kumbuka,Opala,Opa_Kum,0.385,0.834,3.57,2.5,1.219,-0.449,-0.368334701,Bonobo,0,YoungAdult,Kumbuka_Opala,NA,NA,NA,-0.657935769
Kilimi,25.3963039,Kilimi_Claus,Kilimi_Loi_Clau,F,Edinburgh,13,M,Claus,Loi,Loi_Clau,0,0.168,6.96,1.59,0.168,-0.168,-1,Chimpanzee,0,YoungAdult,Claus_Loi,5,5,3,-0.362757222
Kilimi,25.3963039,Kilimi_Claus,Kilimi_Kofi_Clau,F,Edinburgh,29,M,Claus,Kofi,Kofi_Clau,2.492,0,6.96,1.59,2.492,2.492,1,Chimpanzee,0,YoungAdult,Claus_Kofi,5,5,3,1.211528366
Kilimi,25.3963039,Kilimi_Pearl,Kilimi_Pearl_Mis,F,Edinburgh,10,F,Pearl,Misaki,Pearl_Mis,0,0.076,2.32,6.23,0.076,-0.076,-1,Chimpanzee,0,OldAdult,Pearl_Misaki,2.666666667,3.333333333,3.666666667,-0.657935769
Kilimi,25.3963039,Kilimi_Claus,Kilimi_Clau_Kofi,F,Edinburgh,7,M,Claus,Kofi,Clau_Kofi,1.384,0.21,6.96,1.59,1.594,1.174,0.73651192,Chimpanzee,0,YoungAdult,Claus_Kofi,5,5,3,-0.953114317
Kilimi,25.3963039,Kilimi_Claus,Kilimi_Unyo_Clau,F,Edinburgh,15,M,Claus,Unyoro,Unyo_Clau,0,0.076,6.96,1.59,0.076,-0.076,-1,Chimpanzee,0,YoungAdult,Claus_Unyoro,5,5,3,-0.165971523
Kilimi,25.3963039,Kilimi_Claus,Kilimi_Clau_Unyo,F,Edinburgh,32,M,Claus,Unyoro,Clau_Unyo,1.235,0,6.96,1.59,1.235,1.235,1,Chimpanzee,0,YoungAdult,Claus_Unyoro,5,5,3,1.506706913
Kilimi,25.3963039,Kilimi_Ricky,Kilimi_Rick_Kofi,F,Edinburgh,25,M,Ricky,Kofi,Rick_Kofi,0.309,0,6.99,18.95,0.309,0.309,1,Chimpanzee,0,OldAdult,Ricky_Kofi,3,2.5,4.5,0.817956969
Kilimi,25.3963039,Kilimi_Ricky,Kilimi_Rick_Loi,F,Edinburgh,28,M,Ricky,Loi,Rick_Loi,0.576,1.567,6.99,18.95,2.143,-0.991,-0.462435838,Chimpanzee,0,OldAdult,Ricky_Loi,3,2.5,4.5,1.113135517
Kilimi,25.3963039,Kilimi_Pearl,Kilimi_Fred_Pearl,F,Edinburgh,30,F,Pearl,Frederike,Fred_Pearl,0.859,0,2.32,6.23,0.859,0.859,1,Chimpanzee,0,OldAdult,Pearl_Frederike,2.666666667,3.333333333,3.666666667,1.309921215
Kilimi,25.3963039,Kilimi_Bram,Kilimi_Loi_Bram,F,Edinburgh,8,M,Bram,Loi,Loi_Bram,0.626,0.209,8.15,0.41,0.835,0.417,0.499401198,Chimpanzee,0,YoungAdult,Bram_Loi,4,4,4,-0.854721468
Kilimi,25.3963039,Kilimi_Pearl,Kilimi_Mis_Pearl,F,Edinburgh,18,F,Pearl,Misaki,Mis_Pearl,1.442,0,2.32,6.23,1.442,1.442,1,Chimpanzee,0,OldAdult,Pearl_Misaki,2.666666667,3.333333333,3.666666667,0.129207024
Kilimi,25.3963039,Kilimi_Claus,Kilimi_Clau_Loi,F,Edinburgh,1,M,Claus,Loi,Clau_Loi,0.084,0.068,6.96,1.59,0.152,0.016,0.105263158,Chimpanzee,0,YoungAdult,Claus_Loi,5,5,3,-1.543471412
Kilimi,25.3963039,Kilimi_Bram,Kilimi_Unyo_Bram,F,Edinburgh,14,M,Bram,Unyoro,Unyo_Bram,0.218,0,8.15,0.41,0.218,0.218,1,Chimpanzee,0,YoungAdult,Bram_Unyoro,4,4,4,-0.264364372
Kilimi,25.3963039,Kilimi_Pearl,Kilimi_Pearl_Bam,F,Edinburgh,2,F,Pearl,Bambari,Pearl_Bam,0.109,0.093,2.32,6.23,0.202,0.016,0.079207921,Chimpanzee,0,OldAdult,Pearl_Bambari,2.666666667,3.333333333,3.666666667,-1.445078563
Kilimi,25.3963039,Kilimi_Bram,Kilimi_Bram_Unyo,F,Edinburgh,35,M,Bram,Unyoro,Bram_Unyo,0.242,1.9,8.15,0.41,2.142,-1.658,-0.774042951,Chimpanzee,0,YoungAdult,Bram_Unyoro,4,4,4,1.801885461
Kilimi,25.3963039,Kilimi_Bram,Kilimi_Kofi_Bram,F,Edinburgh,24,M,Bram,Kofi,Kofi_Bram,0.184,0,8.15,0.41,0.184,0.184,1,Chimpanzee,0,YoungAdult,Bram_Kofi,4,4,4,0.71956412
Kilimi,25.3963039,Kilimi_Pearl,Kilimi_Pearl_Fred,F,Edinburgh,21,F,Pearl,Frederike,Pearl_Fred,0.51,0.268,2.32,6.23,0.778,0.242,0.311053985,Chimpanzee,0,OldAdult,Pearl_Frederike,2.666666667,3.333333333,3.666666667,0.424385572
Kilimi,25.3963039,Kilimi_Ricky,Kilimi_Loi_Rick,F,Edinburgh,4,M,Ricky,Loi,Loi_Rick,0.833,0.151,6.99,18.95,0.984,0.682,0.693089431,Chimpanzee,0,OldAdult,Ricky_Loi,3,2.5,4.5,-1.248292865
Kilimi,25.3963039,Kilimi_Ricky,Kilimi_Unyo_Rick,F,Edinburgh,17,M,Ricky,Unyoro,Unyo_Rick,0.076,0,6.99,18.95,0.076,0.076,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,3,2.5,4.5,0.030814175
Kilimi,25.3963039,Kilimi_Ricky,Kilimi_Rick_Unyo,F,Edinburgh,9,M,Ricky,Unyoro,Rick_Unyo,0,0.068,6.99,18.95,0.068,-0.068,-1,Chimpanzee,0,OldAdult,Ricky_Unyoro,3,2.5,4.5,-0.756328618
Kilimi,25.3963039,Kilimi_Ricky,Kilimi_Kofi_Rick,F,Edinburgh,20,M,Ricky,Kofi,Kofi_Rick,0,0.159,6.99,18.95,0.159,-0.159,-1,Chimpanzee,0,OldAdult,Ricky_Kofi,3,2.5,4.5,0.325992723
Kilimi,25.3963039,Kilimi_Pearl,Kilimi_Bam_Pearl,F,Edinburgh,26,F,Pearl,Bambari,Bam_Pearl,0.168,0,2.32,6.23,0.168,0.168,1,Chimpanzee,0,OldAdult,Pearl_Bambari,2.666666667,3.333333333,3.666666667,0.916349818
Kilimi,25.3963039,Kilimi_Emma,Kilimi_Emma_Fred,F,Edinburgh,23,F,Emma,Frederike,Emma_Fred,1.276,0,3.15,24.64,1.276,1.276,1,Chimpanzee,0,OldAdult,Emma_Frederike,4,2.333333333,4,0.621171271
Kilimi,25.3963039,Kilimi_Emma,Kilimi_Emma_Bam,F,Edinburgh,31,F,Emma,Bambari,Emma_Bam,0,0.951,3.15,24.64,0.951,-0.951,-1,Chimpanzee,0,OldAdult,Emma_Bambari,4,2.333333333,4,1.408314064
Kilimi,25.3963039,Kilimi_Bram,Kilimi_Bram_Loi,F,Edinburgh,16,M,Bram,Loi,Bram_Loi,0.159,0,8.15,0.41,0.159,0.159,1,Chimpanzee,0,YoungAdult,Bram_Loi,4,4,4,-0.067578674
Kilimi,25.3963039,Kilimi_Emma,Kilimi_Emma_Mis,F,Edinburgh,3,F,Emma,Misaki,Emma_Mis,0,0.417,3.15,24.64,0.417,-0.417,-1,Chimpanzee,0,OldAdult,Emma_Misaki,4,2.333333333,4,-1.346685714
