Subject,Subject_Age,TrialName,Subject_Sex,Population,Actual_Total_Trial_Number,Avatar_Sex,Fam_ID,Unfam_ID,MediaName,IngroupSum,OutgroupSum,Years_Apart,Years_Together,Kin_Nonkin,Raw_Differences,DLS,Species,DummyPop,Avatar_Age,AvatarDyad,ParticipantDyad,Z_Transformed_TrialNum
Djanoa,23.48528405,Djanoa_Opa_Her,F,Planckendael,1,F,Hermein,Opala,Opa_Her,1.383,0.285,9.98,7.51,Nonkin,1.098,0.658273381,Bonobo,0,OldAdult,Hermein_Opala,Djanoa_Hermein,-1.543674159
Djanoa,23.48528405,Djanoa_Ling_Wak,F,Planckendael,2,F,Lingoye,Waka,Ling_Wak,0.558,0.935,3.39,7.42,Nonkin,-0.377,-0.252511721,Bonobo,0,Adolescent,Lingoye_Waka,Djanoa_Lingoye,-1.445197745
Djanoa,23.48528405,Djanoa_Kal_Lom,F,Planckendael,3,F,Lomela,Kalina,Kal_Lom,2.29,0.384,10.4,1,Nonkin,1.906,0.712789828,Bonobo,0,YoungAdult,Lomela_Kalina,Djanoa_Lomela,-1.346721332
Djanoa,23.48528405,Djanoa_Wak_Ling,F,Planckendael,6,F,Lingoye,Waka,Wak_Ling,0.284,0.459,3.39,7.42,Nonkin,-0.175,-0.235531629,Bonobo,0,Adolescent,Lingoye_Waka,Djanoa_Lingoye,-1.051292092
Djanoa,23.48528405,Djanoa_Lom_Kal,F,Planckendael,7,F,Lomela,Kalina,Lom_Kal,0.293,2.141,10.4,1,Nonkin,-1.848,-0.759244043,Bonobo,0,YoungAdult,Lomela_Kalina,Djanoa_Lomela,-0.952815679
Djanoa,23.48528405,Djanoa_Luk_Ling,F,Planckendael,16,F,Lingoye,Lukuru,Luk_Ling,0,0.126,3.39,7.42,Nonkin,-0.126,-1,Bonobo,0,Adolescent,Lingoye_Lukuru,Djanoa_Lingoye,-0.066527959
Djanoa,23.48528405,Djanoa_Luk_Jas,F,Planckendael,8,F,Jasiri,Lukuru,Luk_Jas,1.551,0.259,9.15,2.25,Nonkin,1.292,0.713812155,Bonobo,0,Adolescent,Jasiri_Lukuru,Djanoa_Jasiri,-0.854339265
Djanoa,23.48528405,Djanoa_Jas_Luk,F,Planckendael,4,F,Jasiri,Lukuru,Jas_Luk,0.334,1.591,9.15,2.25,Nonkin,-1.257,-0.652987013,Bonobo,0,Adolescent,Jasiri_Lukuru,Djanoa_Jasiri,-1.248244919
Djanoa,23.48528405,Djanoa_Her_Opa,F,Planckendael,5,F,Hermein,Opala,Her_Opa,2.259,0.251,9.98,7.51,Nonkin,2.008,0.8,Bonobo,0,OldAdult,Hermein_Opala,Djanoa_Hermein,-1.149768505
Djanoa,23.48528405,Djanoa_Ling_Luk,F,Planckendael,10,F,Lingoye,Lukuru,Ling_Luk,0.234,0.651,3.39,7.42,Nonkin,-0.417,-0.471186441,Bonobo,0,Adolescent,Lingoye_Lukuru,Djanoa_Lingoye,-0.657386439
Djanoa,23.48528405,Djanoa_Opa_Lom,F,Planckendael,14,F,Lomela,Opala,Opa_Lom,0.076,0.151,10.4,1,Nonkin,-0.075,-0.330396476,Bonobo,0,YoungAdult,Lomela_Opala,Djanoa_Lomela,-0.263480785
Djanoa,23.48528405,Djanoa_Lom_Opa,F,Planckendael,11,F,Lomela,Opala,Lom_Opa,0.543,0.576,10.4,1,Nonkin,-0.033,-0.029490617,Bonobo,0,YoungAdult,Lomela_Opala,Djanoa_Lomela,-0.558910025
Djanoa,23.48528405,Djanoa_Wak_Jas,F,Planckendael,12,F,Jasiri,Waka,Wak_Jas,0.467,0.218,9.15,2.25,Nonkin,0.249,0.36350365,Bonobo,0,Adolescent,Jasiri_Waka,Djanoa_Jasiri,-0.460433612
Djanoa,23.48528405,Djanoa_Jas_Wak,F,Planckendael,15,F,Jasiri,Waka,Jas_Wak,0.143,0.093,9.15,2.25,Nonkin,0.05,0.211864407,Bonobo,0,Adolescent,Jasiri_Waka,Djanoa_Jasiri,-0.165004372
Djanoa,23.48528405,Djanoa_Her_Kal,F,Planckendael,13,F,Hermein,Kalina,Her_Kal,0.118,1.261,9.98,7.51,Nonkin,-1.143,-0.828861494,Bonobo,0,OldAdult,Hermein_Kalina,Djanoa_Hermein,-0.361957199
Djanoa,23.48528405,Djanoa_Kal_Her,F,Planckendael,9,F,Hermein,Kalina,Kal_Her,0,0.776,9.98,7.51,Nonkin,-0.776,-1,Bonobo,0,OldAdult,Hermein_Kalina,Djanoa_Hermein,-0.755862852
Edith,22.2587269,Edith_Unyo_Kin,F,Edinburgh,24,M,Kindia,Unyoro,Unyo_Kin,0.951,0.101,0.73,7.83,Nonkin,0.85,0.807984791,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Edith_Kindia,0.721283348
Edith,22.2587269,Edith_Bram_Kofi,F,Edinburgh,25,M,Bram,Kofi,Bram_Kofi,1.559,0.725,8.15,3.71,Nonkin,0.834,0.365148862,Chimpanzee,0,YoungAdult,Bram_Kofi,Edith_Bram,0.819759761
Edith,22.2587269,Edith_Loi_Rick,F,Edinburgh,33,M,Ricky,Loi,Loi_Rick,0.543,0.168,6.99,1.57,Nonkin,0.375,0.52742616,Chimpanzee,0,OldAdult,Ricky_Loi,Edith_Ricky,1.607571068
Edith,22.2587269,Edith_Pearl_Fred,F,Edinburgh,7,F,Pearl,Frederike,Pearl_Fred,0.084,0.251,2.32,9.54,Nonkin,-0.167,-0.498507463,Chimpanzee,0,OldAdult,Pearl_Frederike,Edith_Pearl,-0.952815679
Edith,22.2587269,Edith_Bam_Emma,F,Edinburgh,8,F,Emma,Bambari,Bam_Emma,0.259,0,3.15,5.4,Nonkin,0.259,1,Chimpanzee,0,OldAdult,Emma_Bambari,Edith_Emma,-0.854339265
Edith,22.2587269,Edith_Rick_Loi,F,Edinburgh,26,M,Ricky,Loi,Rick_Loi,0.076,0.892,6.99,1.57,Nonkin,-0.816,-0.842975207,Chimpanzee,0,OldAdult,Ricky_Loi,Edith_Ricky,0.918236175
Edith,22.2587269,Edith_Lin_Fred,F,Edinburgh,36,F,Lyndsey,Frederike,Lin_Fred,0.151,0.709,5.91,2.65,Nonkin,-0.558,-0.648837209,Chimpanzee,0,OldAdult,Lyndsey_Frederike,Edith_Lyndsey,1.903000308
Edith,22.2587269,Edith_Pearl_Bam,F,Edinburgh,1,F,Pearl,Bambari,Pearl_Bam,0.134,0.784,2.32,9.54,Nonkin,-0.65,-0.708061002,Chimpanzee,0,OldAdult,Pearl_Bambari,Edith_Pearl,-1.543674159
Edith,22.2587269,Edith_Emma_Mis,F,Edinburgh,2,F,Emma,Misaki,Emma_Mis,0.084,0.067,3.15,5.4,Nonkin,0.017,0.112582781,Chimpanzee,0,OldAdult,Emma_Misaki,Edith_Emma,-1.445197745
Edith,22.2587269,Edith_Fred_Lin,F,Edinburgh,3,F,Lyndsey,Frederike,Fred_Lin,0.226,0.417,5.91,2.65,Nonkin,-0.191,-0.297045101,Chimpanzee,0,OldAdult,Lyndsey_Frederike,Edith_Lyndsey,-1.346721332
Edith,22.2587269,Edith_Bam_Pearl,F,Edinburgh,34,F,Pearl,Bambari,Bam_Pearl,0,0.609,2.32,9.54,Nonkin,-0.609,-1,Chimpanzee,0,OldAdult,Pearl_Bambari,Edith_Pearl,1.706047482
Edith,22.2587269,Edith_Mis_Emma,F,Edinburgh,35,F,Emma,Misaki,Mis_Emma,0.917,0,3.15,5.4,Nonkin,0.917,1,Chimpanzee,0,OldAdult,Emma_Misaki,Edith_Emma,1.804523895
Edith,22.2587269,Edith_Bam_Lin,F,Edinburgh,14,F,Lyndsey,Bambari,Bam_Lin,0.158,0,5.91,2.65,Nonkin,0.158,1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Edith_Lyndsey,-0.263480785
Edith,22.2587269,Edith_Kin_Loi,F,Edinburgh,4,M,Kindia,Loi,Kin_Loi,0.342,0.967,0.73,7.83,Nonkin,-0.625,-0.477463713,Chimpanzee,0,YoungAdult,Kindia_Loi,Edith_Kindia,-1.248244919
Edith,22.2587269,Edith_Mis_Lin,F,Edinburgh,9,F,Lyndsey,Misaki,Mis_Lin,0.151,0.084,5.91,2.65,Nonkin,0.067,0.285106383,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Edith_Lyndsey,-0.755862852
Edith,22.2587269,Edith_Fred_Pearl,F,Edinburgh,21,F,Pearl,Frederike,Fred_Pearl,0.967,0.426,2.32,9.54,Nonkin,0.541,0.388370424,Chimpanzee,0,OldAdult,Pearl_Frederike,Edith_Pearl,0.425854108
Edith,22.2587269,Edith_Pearl_Mis,F,Edinburgh,30,F,Pearl,Misaki,Pearl_Mis,0.542,0.451,2.32,9.54,Nonkin,0.091,0.09164149,Chimpanzee,0,OldAdult,Pearl_Misaki,Edith_Pearl,1.312141828
Edith,22.2587269,Edith_Fred_Emma,F,Edinburgh,31,F,Emma,Frederike,Fred_Emma,0.909,0,3.15,5.4,Nonkin,0.909,1,Chimpanzee,0,OldAdult,Emma_Frederike,Edith_Emma,1.410618242
Edith,22.2587269,Edith_Lin_Bam,F,Edinburgh,32,F,Lyndsey,Bambari,Lin_Bam,0.635,0.933,5.91,2.65,Nonkin,-0.298,-0.19005102,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Edith_Lyndsey,1.509094655
Edith,22.2587269,Edith_Mis_Pearl,F,Edinburgh,12,F,Pearl,Misaki,Mis_Pearl,0.508,0.167,2.32,9.54,Nonkin,0.341,0.505185185,Chimpanzee,0,OldAdult,Pearl_Misaki,Edith_Pearl,-0.460433612
Edith,22.2587269,Edith_Emma_Fred,F,Edinburgh,13,F,Emma,Frederike,Emma_Fred,0.159,0.154,3.15,5.4,Nonkin,0.005,0.015974441,Chimpanzee,0,OldAdult,Emma_Frederike,Edith_Emma,-0.361957199
Edith,22.2587269,Edith_Kin_Kofi,F,Edinburgh,15,M,Kindia,Kofi,Kin_Kofi,0.084,0.159,0.73,7.83,Nonkin,-0.075,-0.308641975,Chimpanzee,0,YoungAdult,Kindia_Kofi,Edith_Kindia,-0.165004372
Edith,22.2587269,Edith_Loi_Bram,F,Edinburgh,16,M,Bram,Loi,Loi_Bram,0.118,0.101,8.15,3.71,Nonkin,0.017,0.077625571,Chimpanzee,0,YoungAdult,Bram_Loi,Edith_Bram,-0.066527959
Edith,22.2587269,Edith_Bram_Unyo,F,Edinburgh,5,M,Bram,Unyoro,Bram_Unyo,0.184,0.708,8.15,3.71,Nonkin,-0.524,-0.587443946,Chimpanzee,0,YoungAdult,Bram_Unyoro,Edith_Bram,-1.149768505
Edith,22.2587269,Edith_Kofi_Rick,F,Edinburgh,6,M,Ricky,Kofi,Kofi_Rick,1.493,0.084,6.99,1.57,Nonkin,1.409,0.893468611,Chimpanzee,0,OldAdult,Ricky_Kofi,Edith_Ricky,-1.051292092
Edith,22.2587269,Edith_Loi_Kin,F,Edinburgh,18,M,Kindia,Loi,Loi_Kin,0,0.067,0.73,7.83,Nonkin,-0.067,-1,Chimpanzee,0,YoungAdult,Kindia_Loi,Edith_Kindia,0.130424868
Edith,22.2587269,Edith_Unyo_Bram,F,Edinburgh,19,M,Bram,Unyoro,Unyo_Bram,0.919,0.109,8.15,3.71,Nonkin,0.81,0.787937743,Chimpanzee,0,YoungAdult,Bram_Unyoro,Edith_Bram,0.228901281
Edith,22.2587269,Edith_Emma_Bam,F,Edinburgh,22,F,Emma,Bambari,Emma_Bam,0.126,1.267,3.15,5.4,Nonkin,-1.141,-0.819095477,Chimpanzee,0,OldAdult,Emma_Bambari,Edith_Emma,0.524330521
Edith,22.2587269,Edith_Lin_Mis,F,Edinburgh,23,F,Lyndsey,Misaki,Lin_Mis,0.967,1.441,5.91,2.65,Nonkin,-0.474,-0.196843854,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Edith_Lyndsey,0.622806935
Edith,22.2587269,Edith_Kofi_Bram,F,Edinburgh,11,M,Bram,Kofi,Kofi_Bram,0,0.485,8.15,3.71,Nonkin,-0.485,-1,Chimpanzee,0,YoungAdult,Bram_Kofi,Edith_Bram,-0.558910025
Edith,22.2587269,Edith_Kofi_Kin,F,Edinburgh,27,M,Kindia,Kofi,Kofi_Kin,0.184,0,0.73,7.83,Nonkin,0.184,1,Chimpanzee,0,YoungAdult,Kindia_Kofi,Edith_Kindia,1.016712588
Edith,22.2587269,Edith_Bram_Loi,F,Edinburgh,28,M,Bram,Loi,Bram_Loi,0.084,0.434,8.15,3.71,Nonkin,-0.35,-0.675675676,Chimpanzee,0,YoungAdult,Bram_Loi,Edith_Bram,1.115189002
Edith,22.2587269,Edith_Rick_Kofi,F,Edinburgh,20,M,Ricky,Kofi,Rick_Kofi,0,0.067,6.99,1.57,Nonkin,-0.067,-1,Chimpanzee,0,OldAdult,Ricky_Kofi,Edith_Ricky,0.327377695
Edith,22.2587269,Edith_Rick_Unyo,F,Edinburgh,17,M,Ricky,Unyoro,Rick_Unyo,0.235,0.318,6.99,1.57,Nonkin,-0.083,-0.150090416,Chimpanzee,0,OldAdult,Ricky_Unyoro,Edith_Ricky,0.031948455
Edith,22.2587269,Edith_Kin_Unyo,F,Edinburgh,10,M,Kindia,Unyoro,Kin_Unyo,0.443,0.234,0.73,7.83,Nonkin,0.209,0.308714919,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Edith_Kindia,-0.657386439
Edith,22.2587269,Edith_Unyo_Rick,F,Edinburgh,29,M,Ricky,Unyoro,Unyo_Rick,0.586,0,6.99,1.57,Nonkin,0.586,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,Edith_Ricky,1.213665415
Eva,37.59616701,Eva_Rick_Unyo,F,Edinburgh,34,M,Ricky,Unyoro,Rick_Unyo,0.543,0,6.99,1.57,Nonkin,0.543,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,Eva_Ricky,1.706047482
Eva,37.59616701,Eva_Kofi_Kin,F,Edinburgh,36,M,Kindia,Kofi,Kofi_Kin,0.15,0.075,0.73,7.83,Nonkin,0.075,0.333333333,Chimpanzee,0,YoungAdult,Kindia_Kofi,Eva_Kindia,1.903000308
Eva,37.59616701,Eva_Bram_Loi,F,Edinburgh,25,M,Bram,Loi,Bram_Loi,0.767,0.708,8.15,3.71,Nonkin,0.059,0.04,Chimpanzee,0,YoungAdult,Bram_Loi,Eva_Bram,0.819759761
Eva,37.59616701,Eva_Fred_Pearl,F,Edinburgh,27,F,Pearl,Frederike,Fred_Pearl,0.868,0.293,2.32,9.54,Nonkin,0.575,0.495262705,Chimpanzee,0,OldAdult,Pearl_Frederike,Eva_Pearl,1.016712588
Eva,37.59616701,Eva_Emma_Bam,F,Edinburgh,26,F,Emma,Bambari,Emma_Bam,0.592,0.151,3.15,5.4,Nonkin,0.441,0.593539704,Chimpanzee,0,OldAdult,Emma_Bambari,Eva_Emma,0.918236175
Eva,37.59616701,Eva_Lin_Mis,F,Edinburgh,9,F,Lyndsey,Misaki,Lin_Mis,0,0.093,5.91,2.65,Nonkin,-0.093,-1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Eva_Lyndsey,-0.755862852
Eva,37.59616701,Eva_Fred_Lin,F,Edinburgh,32,F,Lyndsey,Frederike,Fred_Lin,0,0.916,5.91,2.65,Nonkin,-0.916,-1,Chimpanzee,0,OldAdult,Lyndsey_Frederike,Eva_Lyndsey,1.509094655
Eva,37.59616701,Eva_Bam_Pearl,F,Edinburgh,4,F,Pearl,Bambari,Bam_Pearl,0.143,0.159,2.32,9.54,Nonkin,-0.016,-0.052980132,Chimpanzee,0,OldAdult,Pearl_Bambari,Eva_Pearl,-1.248244919
Eva,37.59616701,Eva_Mis_Emma,F,Edinburgh,5,F,Emma,Misaki,Mis_Emma,0,0.86,3.15,5.4,Nonkin,-0.86,-1,Chimpanzee,0,OldAdult,Emma_Misaki,Eva_Emma,-1.149768505
Eva,37.59616701,Eva_Unyo_Rick,F,Edinburgh,10,M,Ricky,Unyoro,Unyo_Rick,0.226,0,6.99,1.57,Nonkin,0.226,1,Chimpanzee,0,OldAdult,Ricky_Unyoro,Eva_Ricky,-0.657386439
Eva,37.59616701,Eva_Pearl_Fred,F,Edinburgh,20,F,Pearl,Frederike,Pearl_Fred,0.526,0,2.32,9.54,Nonkin,0.526,1,Chimpanzee,0,OldAdult,Pearl_Frederike,Eva_Pearl,0.327377695
Eva,37.59616701,Eva_Bam_Emma,F,Edinburgh,28,F,Emma,Bambari,Bam_Emma,0.142,0,3.15,5.4,Nonkin,0.142,1,Chimpanzee,0,OldAdult,Emma_Bambari,Eva_Emma,1.115189002
Eva,37.59616701,Eva_Mis_Lin,F,Edinburgh,21,F,Lyndsey,Misaki,Mis_Lin,0.068,0,5.91,2.65,Nonkin,0.068,1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Eva_Lyndsey,0.425854108
Eva,37.59616701,Eva_Lin_Fred,F,Edinburgh,6,F,Lyndsey,Frederike,Lin_Fred,1.425,0.167,5.91,2.65,Nonkin,1.258,0.790201005,Chimpanzee,0,OldAdult,Lyndsey_Frederike,Eva_Lyndsey,-1.051292092
Eva,37.59616701,Eva_Pearl_Mis,F,Edinburgh,22,F,Pearl,Misaki,Pearl_Mis,0.134,0,2.32,9.54,Nonkin,0.134,1,Chimpanzee,0,OldAdult,Pearl_Misaki,Eva_Pearl,0.524330521
Eva,37.59616701,Eva_Fred_Emma,F,Edinburgh,23,F,Emma,Frederike,Fred_Emma,0.65,0,3.15,5.4,Nonkin,0.65,1,Chimpanzee,0,OldAdult,Emma_Frederike,Eva_Emma,0.622806935
Eva,37.59616701,Eva_Lin_Bam,F,Edinburgh,24,F,Lyndsey,Bambari,Lin_Bam,0,0.101,5.91,2.65,Nonkin,-0.101,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Eva_Lyndsey,0.721283348
Eva,37.59616701,Eva_Rick_Kofi,F,Edinburgh,3,M,Ricky,Kofi,Rick_Kofi,0.426,0.268,6.99,1.57,Nonkin,0.158,0.227665706,Chimpanzee,0,OldAdult,Ricky_Kofi,Eva_Ricky,-1.346721332
Eva,37.59616701,Eva_Mis_Pearl,F,Edinburgh,11,F,Pearl,Misaki,Mis_Pearl,0.118,0,2.32,9.54,Nonkin,0.118,1,Chimpanzee,0,OldAdult,Pearl_Misaki,Eva_Pearl,-0.558910025
Eva,37.59616701,Eva_Emma_Fred,F,Edinburgh,12,F,Emma,Frederike,Emma_Fred,0.909,0,3.15,5.4,Nonkin,0.909,1,Chimpanzee,0,OldAdult,Emma_Frederike,Eva_Emma,-0.460433612
Eva,37.59616701,Eva_Bam_Lin,F,Edinburgh,13,F,Lyndsey,Bambari,Bam_Lin,0.543,0.218,5.91,2.65,Nonkin,0.325,0.427069645,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Eva_Lyndsey,-0.361957199
Eva,37.59616701,Eva_Kin_Loi,F,Edinburgh,14,M,Kindia,Loi,Kin_Loi,0.626,0.076,0.73,7.83,Nonkin,0.55,0.783475783,Chimpanzee,0,YoungAdult,Kindia_Loi,Eva_Kindia,-0.263480785
Eva,37.59616701,Eva_Bram_Unyo,F,Edinburgh,15,M,Bram,Unyoro,Bram_Unyo,0.609,0.076,8.15,3.71,Nonkin,0.533,0.77810219,Chimpanzee,0,YoungAdult,Bram_Unyoro,Eva_Bram,-0.165004372
Eva,37.59616701,Eva_Kofi_Rick,F,Edinburgh,16,M,Ricky,Kofi,Kofi_Rick,0.385,0.251,6.99,1.57,Nonkin,0.134,0.210691824,Chimpanzee,0,OldAdult,Ricky_Kofi,Eva_Ricky,-0.066527959
Eva,37.59616701,Eva_Loi_Kin,F,Edinburgh,1,M,Kindia,Loi,Loi_Kin,0.917,0.376,0.73,7.83,Nonkin,0.541,0.418406806,Chimpanzee,0,YoungAdult,Kindia_Loi,Eva_Kindia,-1.543674159
Eva,37.59616701,Eva_Unyo_Bram,F,Edinburgh,2,M,Bram,Unyoro,Unyo_Bram,1.042,0.526,8.15,3.71,Nonkin,0.516,0.329081633,Chimpanzee,0,YoungAdult,Bram_Unyoro,Eva_Bram,-1.445197745
Eva,37.59616701,Eva_Unyo_Kin,F,Edinburgh,7,M,Kindia,Unyoro,Unyo_Kin,0.193,0.267,0.73,7.83,Nonkin,-0.074,-0.160869565,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Eva_Kindia,-0.952815679
Eva,37.59616701,Eva_Kin_Unyo,F,Edinburgh,17,M,Kindia,Unyoro,Kin_Unyo,0.084,0,0.73,7.83,Nonkin,0.084,1,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Eva_Kindia,0.031948455
Eva,37.59616701,Eva_Kofi_Bram,F,Edinburgh,18,M,Bram,Kofi,Kofi_Bram,0.226,0.276,8.15,3.71,Nonkin,-0.05,-0.099601594,Chimpanzee,0,YoungAdult,Bram_Kofi,Eva_Bram,0.130424868
Eva,37.59616701,Eva_Loi_Rick,F,Edinburgh,19,M,Ricky,Loi,Loi_Rick,0,0.326,6.99,1.57,Nonkin,-0.326,-1,Chimpanzee,0,OldAdult,Ricky_Loi,Eva_Ricky,0.228901281
Eva,37.59616701,Eva_Clau_Kofi,F,Edinburgh,33,M,Claus,Kofi,Clau_Kofi,0.717,0.151,6.96,NA,Kin,0.566,0.652073733,Chimpanzee,0,YoungAdult,Claus_Kofi,Eva_Claus,1.607571068
Eva,37.59616701,Eva_Bram_Kofi,F,Edinburgh,35,M,Bram,Kofi,Bram_Kofi,0.276,0.251,8.15,3.71,Nonkin,0.025,0.04743833,Chimpanzee,0,YoungAdult,Bram_Kofi,Eva_Bram,1.804523895
Eva,37.59616701,Eva_Rick_Loi,F,Edinburgh,8,M,Ricky,Loi,Rick_Loi,0.902,0,6.99,1.57,Nonkin,0.902,1,Chimpanzee,0,OldAdult,Ricky_Loi,Eva_Ricky,-0.854339265
Eva,37.59616701,Eva_Loi_Bram,F,Edinburgh,29,M,Bram,Loi,Loi_Bram,0.092,0,8.15,3.71,Nonkin,0.092,1,Chimpanzee,0,YoungAdult,Bram_Loi,Eva_Bram,1.213665415
Eva,37.59616701,Eva_Pearl_Bam,F,Edinburgh,30,F,Pearl,Bambari,Pearl_Bam,0.76,0.168,2.32,9.54,Nonkin,0.592,0.637931034,Chimpanzee,0,OldAdult,Pearl_Bambari,Eva_Pearl,1.312141828
Eva,37.59616701,Eva_Emma_Mis,F,Edinburgh,31,F,Emma,Misaki,Emma_Mis,0.193,2.04,3.15,5.4,Nonkin,-1.847,-0.827138379,Chimpanzee,0,OldAdult,Emma_Misaki,Eva_Emma,1.410618242
Frek,24.73100616,Frek_Fred_Pearl,M,Edinburgh,7,F,Pearl,Frederike,Fred_Pearl,0.176,0.701,2.32,9.54,Nonkin,-0.525,-0.598631699,Chimpanzee,0,OldAdult,Pearl_Frederike,Frek_Pearl,-0.952815679
Frek,24.73100616,Frek_Emma_Bam,M,Edinburgh,8,F,Emma,Bambari,Emma_Bam,0.767,0.442,3.15,5.4,Nonkin,0.325,0.268817204,Chimpanzee,0,OldAdult,Emma_Bambari,Frek_Emma,-0.854339265
Frek,24.73100616,Frek_Lin_Mis,M,Edinburgh,9,F,Lyndsey,Misaki,Lin_Mis,0.334,0,5.91,2.65,Nonkin,0.334,1,Chimpanzee,0,OldAdult,Lyndsey_Misaki,Frek_Lyndsey,-0.755862852
Frek,24.73100616,Frek_Pearl_Mis,M,Edinburgh,34,F,Pearl,Misaki,Pearl_Mis,0.151,0.184,2.32,9.54,Nonkin,-0.033,-0.098507463,Chimpanzee,0,OldAdult,Pearl_Misaki,Frek_Pearl,1.706047482
Frek,24.73100616,Frek_Fred_Emma,M,Edinburgh,27,F,Emma,Frederike,Fred_Emma,0.293,0,3.15,5.4,Nonkin,0.293,1,Chimpanzee,0,OldAdult,Emma_Frederike,Frek_Emma,1.016712588
Frek,24.73100616,Frek_Lin_Bam,M,Edinburgh,28,F,Lyndsey,Bambari,Lin_Bam,0,0.45,5.91,2.65,Nonkin,-0.45,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Frek_Lyndsey,1.115189002
Frek,24.73100616,Frek_Mis_Pearl,M,Edinburgh,12,F,Pearl,Misaki,Mis_Pearl,1.026,0.134,2.32,9.54,Nonkin,0.892,0.768965517,Chimpanzee,0,OldAdult,Pearl_Misaki,Frek_Pearl,-0.460433612
Frek,24.73100616,Frek_Emma_Fred,M,Edinburgh,13,F,Emma,Frederike,Emma_Fred,0,0.991,3.15,5.4,Nonkin,-0.991,-1,Chimpanzee,0,OldAdult,Emma_Frederike,Frek_Emma,-0.361957199
Frek,24.73100616,Frek_Bam_Lin,M,Edinburgh,14,F,Lyndsey,Bambari,Bam_Lin,0,0.967,5.91,2.65,Nonkin,-0.967,-1,Chimpanzee,0,OldAdult,Lyndsey_Bambari,Frek_Lyndsey,-0.263480785
Frek,24.73100616,Frek_Kin_Loi,M,Edinburgh,21,M,Kindia,Loi,Kin_Loi,0.459,0.151,0.73,7.83,Nonkin,0.308,0.504918033,Chimpanzee,0,YoungAdult,Kindia_Loi,Frek_Kindia,0.425854108
Frek,24.73100616,Frek_Kofi_Rick,M,Edinburgh,23,M,Ricky,Kofi,Kofi_Rick,0.293,0.076,6.99,1.57,Nonkin,0.217,0.588075881,Chimpanzee,0,OldAdult,Ricky_Kofi,Frek_Ricky,0.622806935
Frek,24.73100616,Frek_Loi_Kin,M,Edinburgh,4,M,Kindia,Loi,Loi_Kin,1.242,0.218,0.73,7.83,Nonkin,1.024,0.701369863,Chimpanzee,0,YoungAdult,Kindia_Loi,Frek_Kindia,-1.248244919
Frek,24.73100616,Frek_Rick_Kofi,M,Edinburgh,6,M,Ricky,Kofi,Rick_Kofi,0.343,0.85,6.99,1.57,Nonkin,-0.507,-0.424979044,Chimpanzee,0,OldAdult,Ricky_Kofi,Frek_Ricky,-1.051292092
Frek,24.73100616,Frek_Kin_Unyo,M,Edinburgh,25,M,Kindia,Unyoro,Kin_Unyo,0.093,0.259,0.73,7.83,Nonkin,-0.166,-0.471590909,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Frek_Kindia,0.819759761
Frek,24.73100616,Frek_Loi_Rick,M,Edinburgh,26,M,Ricky,Loi,Loi_Rick,0.5,0,6.99,1.57,Nonkin,0.5,1,Chimpanzee,0,OldAdult,Ricky_Loi,Frek_Ricky,0.918236175
Frek,24.73100616,Frek_Unyo_Kin,M,Edinburgh,10,M,Kindia,Unyoro,Unyo_Kin,1.982,0.218,0.73,7.83,Nonkin,1.764,0.801818182,Chimpanzee,0,YoungAdult,Kindia_Unyoro,Frek_Kindia,-0.657386439
Frek,24.73100616,Frek_Rick_Loi,M,Edinburgh,30,M,Ricky,Loi,Rick_Loi,0.868,0.552,6.99,1.57,Nonkin,0.316,0.222535211,Chimpanzee,0,OldAdult,Ricky_Loi,Frek_Ricky,1.312141828
Frek,24.73100616,Frek_Kin_Kofi,M,Edinburgh,29,M,Kindia,Kofi,Kin_Kofi,0.143,0,0.73,7.83,Nonkin,0.143,1,Chimpanzee,0,YoungAdult,Kindia_Kofi,Frek_Kindia,1.213665415
Frek,24.73100616,Frek_Rick_Unyo,M,Edinburgh,36,M,Ricky,Unyoro,Rick_Unyo,0.176,0.109,6.99,1.57,Nonkin,0.067,0.235087719,Chimpanzee,0,OldAdult,Ricky_Unyoro,Frek_Ricky,1.903000308
Frek,24.73100616,Frek_Kofi_Kin,M,Edinburgh,15,M,Kindia,Kofi,Kofi_Kin,0.551,0.518,0.73,7.83,Nonkin,0.033,0.030869972,Chimpanzee,0,YoungAdult,Kindia_Kofi,Frek_Kindia,-0.165004372
